행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11170670,오류1동,02,10929.0,9118.0,20047.0,954.6190476190476
11170690,수궁동,02,24641.0,19612.0,44253.0,2107.285714285714
11170700,가리봉동,02,14633.0,9727.0,24360.0,1160.0
11170710,구로2동,02,42147.0,24087.0,66234.0,3154.0
11170720,개봉1동,02,31885.0,26337.0,58222.0,2772.4761904761904
11170730,오류2동,02,15480.0,12990.0,28470.0,1355.7142857142858
11180510,가산동,02,86784.0,56167.0,142951.0,6807.190476190476
11180520,독산1동,02,34168.0,23515.0,57683.0,2746.809523809524
11180530,독산2동,02,13032.0,9531.0,22563.0,1074.4285714285713
11180540,독산3동,02,22008.0,17752.0,39760.0,1893.3333333333333
11180550,독산4동,02,21275.0,14188.0,35463.0,1688.7142857142858
11180570,시흥1동,02,33511.0,24472.0,57983.0,2761.095238095238
11180580,시흥2동,02,6483.0,4190.0,10673.0,508.23809523809524
11180590,시흥3동,02,6836.0,3281.0,10117.0,481.76190476190476
11180600,시흥4동,02,7231.0,5148.0,12379.0,589.4761904761905
11180610,시흥5동,02,13501.0,10198.0,23699.0,1128.5238095238096
11190540,여의동,02,161355.0,86388.0,247743.0,11797.285714285714
11190550,당산1동,02,23840.0,12801.0,36641.0,1744.8095238095239
11190560,당산2동,02,41347.0,31641.0,72988.0,3475.6190476190477
11190610,양평1동,02,13230.0,6794.0,20024.0,953.5238095238095
11190620,양평2동,02,24434.0,12724.0,37158.0,1769.4285714285713
11190630,신길1동,02,11863.0,7896.0,19759.0,940.9047619047619
11190650,신길3동,02,7808.0,5181.0,12989.0,618.5238095238095
11190660,신길4동,02,4471.0,2836.0,7307.0,347.95238095238096
11190670,신길5동,02,6847.0,4834.0,11681.0,556.2380952380952
11190680,신길6동,02,14597.0,9758.0,24355.0,1159.7619047619048
11190690,신길7동,02,11031.0,7548.0,18579.0,884.7142857142857
11190700,대림1동,02,7602.0,4820.0,12422.0,591.5238095238095
11190710,대림2동,02,10724.0,7491.0,18215.0,867.3809523809524
11190720,대림3동,02,11488.0,6331.0,17819.0,848.5238095238095
11190730,영등포본동,02,11825.0,8146.0,19971.0,951.0
11190740,영등포동,02,76415.0,51979.0,128394.0,6114.0
11190750,도림동,02,5779.0,3624.0,9403.0,447.76190476190476
11190760,문래동,02,35563.0,17737.0,53300.0,2538.095238095238
11200520,노량진2동,02,29354.0,21393.0,50747.0,2416.5238095238096
11200530,상도1동,02,47068.0,36248.0,83316.0,3967.4285714285716
11200540,상도2동,02,17381.0,13121.0,30502.0,1452.4761904761904
11200550,상도3동,02,10492.0,8533.0,19025.0,905.952380952381
11200560,상도4동,02,6924.0,4810.0,11734.0,558.7619047619048
11200630,사당1동,02,15594.0,13031.0,28625.0,1363.095238095238
11200650,사당3동,02,8440.0,6867.0,15307.0,728.9047619047619
11200660,사당4동,02,1224.0,787.0,2011.0,95.76190476190476
11200670,사당5동,02,3978.0,2730.0,6708.0,319.42857142857144
11200680,대방동,02,30542.0,20407.0,50949.0,2426.1428571428573
11200690,신대방1동,02,8160.0,5420.0,13580.0,646.6666666666666
11200700,신대방2동,02,18033.0,10950.0,28983.0,1380.142857142857
11200710,흑석동,02,26821.0,21330.0,48151.0,2292.904761904762
11200720,노량진1동,02,52627.0,39659.0,92286.0,4394.571428571428
11200730,사당2동,02,27272.0,22308.0,49580.0,2360.9523809523807
11210520,보라매동,02,13728.0,8114.0,21842.0,1040.095238095238
11210540,청림동,02,4197.0,2693.0,6890.0,328.0952380952381
11210570,행운동,02,29272.0,26081.0,55353.0,2635.8571428571427
11210580,낙성대동,02,22872.0,18695.0,41567.0,1979.3809523809523
11210610,중앙동,02,14601.0,11914.0,26515.0,1262.6190476190477
11210620,인헌동,02,10267.0,9245.0,19512.0,929.1428571428571
11210630,남현동,02,9786.0,7676.0,17462.0,831.5238095238095
11210640,서원동,02,44941.0,41429.0,86370.0,4112.857142857143
11210650,신원동,02,3880.0,2870.0,6750.0,321.42857142857144
11210660,서림동,02,8622.0,6226.0,14848.0,707.047619047619
11210680,신사동,02,6904.0,5839.0,12743.0,606.8095238095239
11210690,신림동,02,43425.0,39050.0,82475.0,3927.3809523809523
11210710,난향동,02,5965.0,3893.0,9858.0,469.42857142857144
11210720,조원동,02,62944.0,55953.0,118897.0,5661.761904761905
11210730,대학동,02,48610.0,29408.0,78018.0,3715.1428571428573
11210780,은천동,02,24376.0,19991.0,44367.0,2112.714285714286
11210790,성현동,02,10101.0,7307.0,17408.0,828.952380952381
11210800,청룡동,02,23688.0,21957.0,45645.0,2173.5714285714284
11210810,난곡동,02,9808.0,6710.0,16518.0,786.5714285714286
11210820,삼성동,02,13357.0,9822.0,23179.0,1103.7619047619048
11210830,미성동,02,19958.0,15516.0,35474.0,1689.2380952380952
11220510,서초1동,02,19982.0,11730.0,31712.0,1510.095238095238
11220520,서초2동,02,41562.0,27798.0,69360.0,3302.8571428571427
11220530,서초3동,02,51452.0,28070.0,79522.0,3786.7619047619046
11220540,서초4동,02,19772.0,16132.0,35904.0,1709.7142857142858
11220550,잠원동,02,16410.0,10595.0,27005.0,1285.952380952381
11220560,반포본동,02,2529.0,1625.0,4154.0,197.8095238095238
11220570,반포1동,02,17076.0,12109.0,29185.0,1389.7619047619048
11220580,반포2동,02,11241.0,7317.0,18558.0,883.7142857142857
11220590,반포3동,02,24755.0,21751.0,46506.0,2214.5714285714284
11220600,반포4동,02,29344.0,21472.0,50816.0,2419.809523809524
11220610,방배본동,02,16004.0,9395.0,25399.0,1209.4761904761904
